Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
-10.8286,-0.06668997,-0.7661725,7.254715,-1.027301,-2.873375,-3.057423,-0.000170755,0,7.082718,-1.588422,-44.33236,11.6252,0.5636682,-3.499614,-9.600726,-0.002479359,0,9.693857,-7.495962,0.3700944,3.007456,0.3850314,-0.675796,-12.20293,-2.765223,16.36297,-2.323974,-2.014409,4.012832,1.79526,-3.696983,-3.949825,1.24694,-19.42477,-3.541437,-5.057065,2.167021,-1.003857,21.827,-2.715062,-7.422803,-4.465983,-3.371852,6.479131,3.876766,-1.776539,-1.182833,10.70113,-18.13051,1.921525
-10.82955,-0.07124571,-0.7684676,7.227893,-1.02502,-2.870649,-3.000549,-0.000184415,0,7.055523,-1.577125,-44.34556,11.62566,0.5636614,-3.502355,-9.5979,-0.002452038,0.02797646,9.692153,-7.489405,0.3784592,2.996109,0.3780578,-0.6760855,-12.20507,-2.769539,16.35611,-2.364882,-2.035094,3.995196,1.879094,-3.672647,-4.073763,1.916221,-19.91135,-3.589215,-5.025858,2.152964,-0.993866,21.82349,-2.708737,-7.416112,-4.453335,-3.361501,6.462609,3.875352,-1.774394,-1.189103,10.71774,-18.14361,1.925086
-10.83153,-0.07464031,-0.7710097,7.206227,-1.021216,-2.871331,-2.951411,-0.000184415,0,7.0304,-1.570015,-44.35493,11.62736,0.5620767,-3.502802,-9.594644,-0.002397396,0.02797646,9.687385,-7.480806,0.3830841,2.987931,0.3692673,-0.6829963,-12.20868,-2.773159,16.3587,-2.386713,-2.050232,3.998659,1.950336,-3.658311,-4.191384,2.325237,-20.1673,-3.599184,-4.988138,2.14151,-0.9751828,21.81625,-2.702672,-7.413333,-4.45329,-3.348663,6.460416,3.878433,-1.776607,-1.195176,10.7311,-18.14854,1.927321
-10.83413,-0.07901846,-0.7727842,7.181957,-1.017445,-2.863412,-2.895161,-0.000191245,0,7.000341,-1.560944,-44.37246,11.63146,0.5609361,-3.504423,-9.594254,-0.002424717,0.02797646,9.683914,-7.473989,0.3901695,2.9817,0.3584893,-0.6912548,-12.20886,-2.778535,16.36379,-2.371494,-2.047366,4.030802,1.981989,-3.676363,-4.258782,2.484435,-20.27575,-3.604457,-4.954877,2.13356,-0.9544962,21.81403,-2.700862,-7.416986,-4.458302,-3.340996,6.46321,3.882016,-1.775945,-1.192226,10.74281,-18.15242,1.929554
-10.83654,-0.08138853,-0.7745547,7.167629,-1.01567,-2.862181,-2.859786,-0.000170755,0,6.981626,-1.554817,-44.38073,11.63538,0.5607039,-3.503082,-9.595258,-0.002390566,0,9.683184,-7.470834,0.3906707,2.977298,0.3540634,-0.6963314,-12.20975,-2.780925,16.36401,-2.358002,-2.049086,4.044544,1.992232,-3.680126,-4.257218,2.58634,-20.32138,-3.61498,-4.938362,2.128799,-0.9431533,21.81416,-2.701599,-7.41873,-4.458828,-3.340996,6.461878,3.880754,-1.774442,-1.184982,10.75153,-18.16724,1.932189
-10.84295,-0.08672291,-0.7780834,7.13831,-1.013245,-2.861565,-2.782138,-0.000170755,0,6.941898,-1.540781,-44.39335,11.64635,0.5614962,-3.500342,-9.597695,-0.002404227,0.02797646,9.679304,-7.46539,0.3946573,2.961344,0.3449655,-0.7033216,-12.21143,-2.789251,16.35574,-2.325826,-2.065449,4.056074,2.011395,-3.696061,-4.188251,2.471718,-20.20166,-3.612379,-4.902568,2.107106,-0.9259842,21.81557,-2.702146,-7.414418,-4.45417,-3.340585,6.448115,3.878534,-1.767919,-1.173365,10.76435,-18.17924,1.933607
-10.84573,-0.08898371,-0.7808449,7.1264,-1.012077,-2.863343,-2.74887,-0.000177585,0,6.923791,-1.534197,-44.39878,11.65105,0.5622475,-3.49508,-9.597798,-0.002376906,0.02797646,9.676887,-7.461285,0.3941611,2.953665,0.3418988,-0.7044336,-12.21219,-2.794087,16.35118,-2.308425,-2.07462,4.054947,2.015186,-3.709114,-4.156333,2.351686,-20.01161,-3.599837,-4.885395,2.085632,-0.9181321,21.81738,-2.705376,-7.410368,-4.453115,-3.340996,6.436388,3.878231,-1.763732,-1.171195,10.76845,-18.19165,1.934012
-10.85072,-0.09286325,-0.7865875,7.100836,-1.008771,-2.862113,-2.68161,-0.000184415,0,6.887691,-1.521493,-44.41602,11.65814,0.5628827,-3.486611,-9.596037,-0.002356415,0.02797646,9.670668,-7.451743,0.3961419,2.940713,0.3363048,-0.7055438,-12.21848,-2.811019,16.34385,-2.269693,-2.091812,4.033076,2.011589,-3.725035,-4.152326,2.573442,-19.75601,-3.545691,-4.855388,2.020213,-0.8941622,21.81717,-2.711899,-7.409785,-4.450607,-3.340937,6.414873,3.869587,-1.760604,-1.167681,10.77579,-18.22215,1.935731
-10.85371,-0.09591635,-0.7915472,7.070243,-1.003771,-2.853894,-2.60797,-0.000163925,0,6.849082,-1.509267,-44.43867,11.66234,0.5611069,-3.487397,-9.591857,-0.002376906,0.02797646,9.663774,-7.438602,0.403483,2.927303,0.3327327,-0.7105184,-12.22808,-2.825868,16.33585,-2.238521,-2.111276,3.992252,1.998216,-3.718744,-4.209102,2.615839,-19.63339,-3.527422,-4.826412,1.934692,-0.858434,21.81404,-2.714864,-7.408011,-4.450211,-3.34369,6.408357,3.863712,-1.760802,-1.166843,10.77837,-18.23005,1.936237
-10.85522,-0.09698869,-0.7932757,7.054439,-1.000459,-2.850393,-2.569712,-0.000170755,0,6.830701,-1.502894,-44.44856,11.66392,0.5595701,-3.485207,-9.588146,-0.002390566,0.01978234,9.658789,-7.432489,0.4054182,2.921881,0.3309432,-0.7129927,-12.23132,-2.833811,16.33403,-2.227653,-2.122648,3.971072,1.988004,-3.70869,-4.244779,2.620549,-19.58976,-3.521867,-4.813325,1.892611,-0.8374339,21.81172,-2.716708,-7.406051,-4.452147,-3.342988,6.409784,3.863408,-1.764053,-1.170192,10.77031,-18.22656,1.934821
-10.85977,-0.09937242,-0.7981939,7.028754,-0.9940042,-2.851011,-2.502254,-0.000163925,0,6.797283,-1.49185,-44.46127,11.66969,0.5567287,-3.475362,-9.58347,-0.002376906,0.02797646,9.650826,-7.42266,0.4044518,2.913562,0.3259025,-0.7165515,-12.23683,-2.849323,16.33193,-2.214965,-2.138356,3.938683,1.97209,-3.696697,-4.303068,2.61554,-19.54686,-3.517027,-4.791501,1.816345,-0.7912999,21.80742,-2.718887,-7.406289,-4.460542,-3.334896,6.420091,3.86903,-1.781054,-1.184651,10.77013,-18.23171,1.936641
-10.86453,-0.1045907,-0.7994187,6.992856,-0.9903774,-2.847782,-2.414029,-0.000170755,0,6.753951,-1.47237,-44.47482,11.678,0.5564213,-3.474573,-9.582424,-0.002390566,0.01978234,9.645793,-7.417121,0.4068635,2.903466,0.3190382,-0.7170975,-12.23938,-2.859083,16.32849,-2.212136,-2.148492,3.925638,1.974173,-3.691205,-4.325131,2.59133,-19.52986,-3.51903,-4.77044,1.760106,-0.7499101,21.80396,-2.721223,-7.406634,-4.467431,-3.328079,6.427707,3.879442,-1.798239,-1.203985,10.77264,-18.24486,1.940477
-10.86636,-0.1071247,-0.7981939,6.975414,-0.9890456,-2.844275,-2.372401,-0.000191245,0,6.734263,-1.462801,-44.48181,11.68161,0.5565716,-3.47615,-9.581665,-0.002376906,0.02797646,9.642286,-7.415434,0.4087828,2.897797,0.3152747,-0.7168246,-12.24065,-2.861057,16.32688,-2.21417,-2.153133,3.927769,1.982582,-3.691608,-4.327078,2.590575,-19.53062,-3.51903,-4.758681,1.737382,-0.7330202,21.80208,-2.722363,-7.407111,-4.469403,-3.326078,6.429025,3.883629,-1.80444,-1.213214,10.77609,-18.25173,1.943198
-10.87075,-0.1126571,-0.7935224,6.944385,-0.9870989,-2.837453,-2.296355,-0.000204906,0,6.697702,-1.446006,-44.49317,11.69115,0.5574049,-3.478234,-9.583449,-0.002383736,0.02797646,9.63727,-7.411151,0.4102162,2.886358,0.3067506,-0.7151849,-12.24535,-2.86284,16.32498,-2.218144,-2.16166,3.938786,2.006231,-3.69867,-4.326037,2.558567,-19.51148,-3.519364,-4.735572,1.703838,-0.7033216,21.7974,-2.723285,-7.407402,-4.475534,-3.323016,6.427918,3.892494,-1.813989,-1.227326,10.78739,-18.26893,1.947826
-10.87477,-0.117732,-0.7880787,6.917896,-0.9846333,-2.83103,-2.230287,-0.000143434,0,6.665327,-1.432222,-44.50208,11.69977,0.557323,-3.483071,-9.584208,-0.002383736,0,9.631372,-7.404943,0.4116447,2.873512,0.2966215,-0.7135413,-12.25013,-2.865285,16.32283,-2.220349,-2.164827,3.944359,2.040856,-3.718963,-4.31983,2.498967,-19.48639,-3.523868,-4.711477,1.683826,-0.6844273,21.79451,-2.719508,-7.404116,-4.480608,-3.319892,6.424005,3.897521,-1.820648,-1.233211,10.80801,-18.29308,1.953945
-10.87582,-0.1205119,-0.7855918,6.90487,-0.9837795,-2.829439,-2.199447,-0.000184415,0,6.649804,-1.42572,-44.50708,11.70368,0.5573981,-3.487509,-9.585747,-0.002376906,0,9.628473,-7.40232,0.416371,2.868193,0.2920657,-0.7129927,-12.25281,-2.865982,16.32329,-2.223168,-2.164736,3.942283,2.060991,-3.733675,-4.318788,2.464184,-19.48166,-3.526367,-4.695985,1.676648,-0.6775311,21.79128,-2.721147,-7.403772,-4.48537,-3.318653,6.423554,3.901388,-1.821973,-1.234639,10.81758,-18.30588,1.956447
-10.87772,-0.1249583,-0.7805943,6.882335,-0.981061,-2.821194,-2.14676,-0.000170755,0,6.624126,-1.414799,-44.51997,11.70897,0.5569473,-3.489137,-9.585768,-0.002411057,0.02797646,9.623041,-7.397382,0.4159008,2.860197,0.2840471,-0.7091401,-12.25541,-2.866665,16.32568,-2.228092,-2.163289,3.932174,2.097232,-3.762437,-4.322686,2.367033,-19.46726,-3.532691,-4.649073,1.652305,-0.6720214,21.78617,-2.725792,-7.406024,-4.497668,-3.316352,6.420856,3.90941,-1.824842,-1.232735,10.83307,-18.32917,1.960046
-10.88009,-0.1299444,-0.7758168,6.848051,-0.9791554,-2.810837,-2.072827,-0.000184415,0,6.590439,-1.398222,-44.53368,11.71152,0.5579172,-3.488744,-9.581993,-0.002438378,0.03426402,9.617421,-7.39269,0.4130683,2.850462,0.2753454,-0.6988559,-12.25443,-2.868639,16.32271,-2.222816,-2.166182,3.934448,2.111462,-3.777013,-4.34902,2.23922,-19.45284,-3.543814,-4.616601,1.637907,-0.6743467,21.78855,-2.731447,-7.405124,-4.506804,-3.311566,6.421423,3.915167,-1.827574,-1.231782,10.84704,-18.33716,1.962241
-10.88229,-0.1351011,-0.7679582,6.807403,-0.9775777,-2.804562,-1.988004,-0.000163925,0,6.553798,-1.37601,-44.54153,11.71144,0.5594198,-3.487678,-9.573599,-0.002458868,0,9.608443,-7.389165,0.4054182,2.836694,0.2683923,-0.6966124,-12.2676,-2.875373,16.32014,-2.208062,-2.168621,3.913111,2.106543,-3.786391,-4.349876,2.104219,-19.44246,-3.554185,-4.584156,1.612662,-0.6638185,21.78109,-2.736577,-7.400776,-4.506457,-3.308609,6.441319,3.915667,-1.828401,-1.237962,10.86057,-18.34566,1.963836
-10.88436,-0.136433,-0.7643827,6.799043,-0.975795,-2.801978,-1.967022,-0.000170755,0,6.543857,-1.37073,-44.5448,11.71274,0.5585319,-3.488127,-9.569532,-0.002438378,0.02797646,9.603962,-7.3859,0.4029978,2.829923,0.2658173,-0.6982958,-12.27528,-2.877504,16.31923,-2.203626,-2.173849,3.89342,2.105707,-3.784724,-4.335173,2.027482,-19.44747,-3.562109,-4.572004,1.602991,-0.6561096,21.77214,-2.738803,-7.40075,-4.505674,-3.307366,6.450766,3.915817,-1.829405,-1.237488,10.86879,-18.34993,1.96533
-10.88973,-0.139008,-0.7576976,6.776534,-0.9722433,-2.790077,-1.911824,-0.000170755,0,6.520682,-1.359283,-44.55831,11.7156,0.5567765,-3.493679,-9.560551,-0.002445208,0.02797646,9.595996,-7.379316,0.4049353,2.82168,0.259192,-0.6847132,-12.26765,-2.873734,16.31814,-2.201315,-2.185163,3.898194,2.096392,-3.76661,-4.304296,1.961842,-19.44171,-3.569906,-4.546742,1.588463,-0.6561096,21.77682,-2.743339,-7.404356,-4.514621,-3.297941,6.440985,3.924808,-1.836781,-1.225411,10.87736,-18.35734,1.96742
-10.89199,-0.1420816,-0.7527748,6.751917,-0.9717857,-2.781645,-1.859517,-0.000163925,0,6.498118,-1.346005,-44.56704,11.71719,0.5574937,-3.499671,-9.557589,-0.002452038,0.02797646,9.591939,-7.376878,0.4063823,2.816194,0.2572659,-0.6801254,-12.26826,-2.869902,16.31742,-2.197222,-2.187849,3.908412,2.087692,-3.756788,-4.286971,1.884917,-19.43499,-3.577029,-4.528656,1.577118,-0.652521,21.77579,-2.746727,-7.40295,-4.516399,-3.291821,6.440876,3.926105,-1.844636,-1.216275,10.88387,-18.36175,1.968812
-10.89661,-0.1488913,-0.7412493,6.693103,-0.9705221,-2.76902,-1.734832,-0.000184415,0,6.44479,-1.316,-44.57856,11.72109,0.5589485,-3.50928,-9.551704,-0.002411057,0,9.584311,-7.369453,0.4073442,2.802188,0.2573615,-0.6769533,-12.27827,-2.868611,16.32133,-2.194815,-2.177177,3.92684,2.070843,-3.77232,-4.243302,1.708919,-19.1402,-3.532303,-4.485021,1.533425,-0.6376578,21.76801,-2.752546,-7.400326,-4.513927,-3.288012,6.462602,3.922812,-1.857108,-1.215953,10.89513,-18.3643,1.970601
-10.90496,-0.1514731,-0.7319516,6.674648,-0.9662737,-2.764633,-1.682374,-0.000177585,0,6.421656,-1.304778,-44.58105,11.72647,0.555916,-3.514855,-9.540709,-0.002390566,0.02797646,9.571586,-7.358211,0.4068635,2.794703,0.2557633,-0.6676395,-12.27811,-2.873775,16.33115,-2.200426,-2.162294,3.929312,2.046123,-3.830097,-4.195727,1.554819,-18.84022,-3.474291,-4.454566,1.488886,-0.6243232,21.77166,-2.756903,-7.409547,-4.519824,-3.292058,6.480968,3.920964,-1.85762,-1.230988,10.90217,-18.3549,1.970204
-10.90995,-0.151234,-0.7292733,6.675823,-0.9632889,-2.76265,-1.675263,-0.000191245,0,6.41851,-1.304785,-44.58284,11.72795,0.553498,-3.514521,-9.532133,-0.002356415,0,9.563881,-7.352999,0.4063823,2.792251,0.2560092,-0.667053,-12.2792,-2.875708,16.33298,-2.199625,-2.159124,3.914962,2.022359,-3.851332,-4.174435,1.456294,-18.82029,-3.469441,-4.447613,1.466394,-0.6129363,21.77035,-2.757416,-7.413439,-4.525541,-3.292177,6.475477,3.920665,-1.860188,-1.21724,10.9049,-18.34486,1.970005
-10.91845,-0.1522996,-0.7249676,6.67215,-0.9588971,-2.755982,-1.652801,-0.000184415,0,6.407687,-1.300448,-44.59283,11.73158,0.550445,-3.512459,-9.520226,-0.002322264,0,9.553639,-7.345302,0.4059006,2.786356,0.2594652,-0.6638185,-12.28076,-2.877053,16.33111,-2.196865,-2.164375,3.87797,1.963338,-3.848135,-4.133986,1.000147,-18.7844,-3.498887,-4.447261,1.426185,-0.5901666,21.77315,-2.76094,-7.416747,-4.530991,-3.29301,6.456025,3.914566,-1.866438,-1.182667,10.90959,-18.3507,1.970502
-10.9246,-0.1559537,-0.7170975,6.664238,-0.9573945,-2.748372,-1.626543,-0.000184415,0,6.396232,-1.295414,-44.59744,11.73672,0.5501991,-3.508387,-9.514795,-0.002308604,0.02797646,9.543696,-7.33897,0.3986039,2.778054,0.258871,-0.6537194,-12.28357,-2.884546,16.32587,-2.205046,-2.182564,3.87075,1.905981,-3.826361,-4.107133,0.4996771,-18.66812,-3.517695,-4.444618,1.402839,-0.5736903,21.77761,-2.763119,-7.418995,-4.539456,-3.292534,6.451769,3.921663,-1.867934,-1.192882,10.88088,-18.35567,1.964932
-10.92694,-0.1575861,-0.7113441,6.666475,-0.9567729,-2.745878,-1.627506,-0.000191245,0,6.396783,-1.295284,-44.59702,11.73819,0.5494956,-3.510452,-9.510807,-0.002294944,0,9.538566,-7.335576,0.3956476,2.774952,0.256979,-0.6504185,-12.28928,-2.889074,16.32604,-2.213816,-2.189637,3.875866,1.875341,-3.818213,-4.092612,0.5467969,-18.66835,-3.507494,-4.439767,1.39689,-0.5650989,21.77432,-2.763597,-7.420846,-4.542778,-3.29075,6.456564,3.924658,-1.870543,-1.208204,10.88327,-18.3579,1.965629
-10.93259,-0.1602772,-0.699975,6.688296,-0.9560831,-2.733589,-1.663188,-0.000163925,0,6.411969,-1.302777,-44.60138,11.74007,0.5472553,-3.521533,-9.500032,-0.002294944,0.02797646,9.528998,-7.326949,0.4000739,2.769656,0.2524916,-0.6449805,-12.30059,-2.899292,16.32742,-2.22818,-2.198468,3.888147,1.815207,-3.80225,-4.028857,0.2430897,-18.68289,-3.525589,-4.419915,1.38993,-0.5482264,21.76323,-2.762941,-7.424839,-4.542907,-3.286702,6.467103,3.925107,-1.878452,-1.223973,10.8352,-18.38467,1.959946
-10.93508,-0.1626336,-0.6895542,6.71738,-0.9562333,-2.713104,-1.720446,-0.000170755,0,6.438367,-1.314313,-44.61546,11.73955,0.5451311,-3.532913,-9.492229,-0.002308604,0.01978234,9.520247,-7.318507,0.4068635,2.759531,0.2520272,-0.6407191,-12.31038,-2.901348,16.3247,-2.235021,-2.205756,3.896029,1.786517,-3.781152,-3.934376,0.1065312,-18.87515,-3.554461,-4.382533,1.386132,-0.5366834,21.75295,-2.763167,-7.421877,-4.536651,-3.288488,6.470068,3.929994,-1.885235,-1.22589,10.77514,-18.44091,1.954446
-10.93582,-0.1629888,-0.6844273,6.736389,-0.955844,-2.703709,-1.759252,-0.000204906,0,6.455976,-1.324442,-44.62056,11.73902,0.5433894,-3.537952,-9.488708,-0.002253962,0.02797646,9.51653,-7.31585,0.4102162,2.754703,0.252758,-0.6394964,-12.31352,-2.900194,16.32387,-2.241754,-2.207442,3.901384,1.789363,-3.773926,-3.902442,0.2036718,-19.01496,-3.561065,-4.364261,1.38463,-0.533025,21.74916,-2.765448,-7.418916,-4.535441,-3.290869,6.474241,3.937411,-1.887584,-1.224133,10.74171,-18.48453,1.951941
-10.93582,-0.1660692,-0.6766641,6.757493,-0.9570119,-2.692246,-1.805477,-0.000170755,0,6.477263,-1.334455,-44.62668,11.74009,0.5426654,-3.544145,-9.489806,-0.002226642,0,9.514464,-7.312756,0.4135417,2.749297,0.2533385,-0.6348901,-12.31664,-2.898971,16.32716,-2.259581,-2.202471,3.918063,1.815099,-3.7734,-3.882772,0.5460806,-19.22439,-3.546133,-4.341313,1.385149,-0.5308178,21.74465,-2.768993,-7.413095,-4.53855,-3.299247,6.49174,3.956414,-1.88742,-1.223333,10.67671,-18.55441,1.947625
-10.93454,-0.1694638,-0.6726035,6.77335,-0.9593274,-2.68584,-1.845148,-0.000163925,0,6.495825,-1.343867,-44.63186,11.74113,0.5432801,-3.549721,-9.496659,-0.002199321,0,9.517997,-7.311943,0.4205793,2.751006,0.2525941,-0.6342734,-12.318,-2.899647,16.33255,-2.270899,-2.186775,3.924668,1.83675,-3.787722,-3.8862,0.5000685,-19.22155,-3.550823,-4.351722,1.390763,-0.5326577,21.74268,-2.772975,-7.413862,-4.543856,-3.309496,6.511684,3.966251,-1.890542,-1.20966,10.67149,-18.55629,1.951038
-10.93384,-0.1702971,-0.6717301,6.783564,-0.9599968,-2.682777,-1.870744,-0.000204906,0,6.507888,-1.350417,-44.63552,11.74044,0.5430069,-3.552698,-9.499309,-0.002226642,0,9.520226,-7.311547,0.4252063,2.752499,0.2516925,-0.6355062,-12.31899,-2.901553,16.33515,-2.271244,-2.178795,3.919914,1.844723,-3.794034,-3.883428,0.464781,-19.23355,-3.556774,-4.367805,1.394971,-0.5322903,21.74133,-2.775072,-7.414683,-4.544847,-3.315053,6.516069,3.966942,-1.892488,-1.201871,10.68139,-18.48134,1.950436
-10.9324,-0.1718885,-0.6717301,6.805501,-0.961759,-2.676568,-1.926306,-0.000163925,0,6.535611,-1.365532,-44.64309,11.73947,0.542679,-3.559085,-9.50752,-0.002253962,0.02797646,9.527617,-7.312182,0.4352126,2.755059,0.2509002,-0.6410245,-12.32432,-2.900249,16.33508,-2.262524,-2.169613,3.893727,1.844405,-3.801629,-3.860011,0.4383485,-19.24947,-3.563593,-4.410155,1.405981,-0.530449,21.74111,-2.780939,-7.416032,-4.546355,-3.325372,6.508952,3.975769,-1.889715,-1.191733,10.69526,-18.4338,1.954146
-10.9295,-0.1757749,-0.6740565,6.802446,-0.9657205,-2.671737,-1.935226,-0.000170755,0,6.543977,-1.366837,-44.65306,11.73783,0.5454248,-3.566833,-9.518596,-0.002308604,0,9.535928,-7.316881,0.4471871,2.752286,0.2507636,-0.6443735,-12.32658,-2.896075,16.3244,-2.242888,-2.171146,3.870757,1.83323,-3.803364,-3.839563,0.4302385,-19.25655,-3.564857,-4.456632,1.414901,-0.5308178,21.74345,-2.786833,-7.408249,-4.546614,-3.335424,6.494178,3.991352,-1.879654,-1.195831,10.69045,-18.42993,1.955147
-10.92811,-0.1768541,-0.675796,6.802936,-0.9671685,-2.669392,-1.943501,-0.000177585,0,6.550207,-1.36862,-44.65902,11.73549,0.5462375,-3.570125,-9.521114,-0.002335925,0.01978234,9.539081,-7.318145,0.4541341,2.751219,0.2504152,-0.6437659,-12.32538,-2.896075,16.32107,-2.235546,-2.173669,3.863811,1.829811,-3.803582,-3.837931,0.4247459,-19.25698,-3.564692,-4.480652,1.417763,-0.5352231,21.74567,-2.789634,-7.405813,-4.547733,-3.339941,6.488666,3.998705,-1.872353,-1.201708,10.68815,-18.42618,1.954847
-10.92728,-0.1767448,-0.680413,6.818141,-0.9681793,-2.669318,-1.984654,-0.000184415,0,6.57089,-1.379125,-44.66567,11.73104,0.5459097,-3.571551,-9.523282,-0.002397396,0.02797646,9.543139,-7.320214,0.4643598,2.750294,0.2473553,-0.6464956,-12.32781,-2.896895,16.31486,-2.228883,-2.179873,3.857862,1.827563,-3.806341,-3.849037,0.4182466,-19.21459,-3.555452,-4.525281,1.430481,-0.5392296,21.74368,-2.793042,-7.40205,-4.547518,-3.347085,6.48924,4.007021,-1.863057,-1.206096,10.6843,-18.44219,1.956248
-10.92683,-0.1759525,-0.6858553,6.829438,-0.9683774,-2.670345,-2.018388,-0.000191245,0,6.590588,-1.388393,-44.673,11.72567,0.5450764,-3.573305,-9.524005,-0.002404227,0,9.548432,-7.322284,0.477244,2.748728,0.2440973,-0.6564078,-12.33739,-2.900932,16.30964,-2.222992,-2.189727,3.851995,1.818976,-3.812967,-3.859706,0.4063823,-19.17259,-3.5442,-4.564543,1.443567,-0.5326577,21.73359,-2.794189,-7.397807,-4.543123,-3.35398,6.506233,4.015028,-1.858303,-1.203172,10.6726,-18.46181,1.957448
-10.92696,-0.1754676,-0.6895542,6.831677,-0.9685891,-2.669245,-2.027868,-0.000170755,0,6.596863,-1.391016,-44.68026,11.72299,0.5450491,-3.57336,-9.524211,-0.002424717,0.01978234,9.550758,-7.324579,0.4825446,2.748016,0.2436397,-0.6608641,-12.34157,-2.901806,16.30897,-2.21832,-2.195618,3.851482,1.810133,-3.81559,-3.871459,0.3995845,-19.15658,-3.539225,-4.581676,1.44757,-0.5282311,21.72919,-2.796409,-7.394862,-4.541182,-3.357713,6.513965,4.019269,-1.858734,-1.200404,10.67013,-18.48016,1.959446
-10.92748,-0.1755427,-0.6963314,6.824496,-0.9701737,-2.667338,-2.024294,-0.000191245,0,6.600905,-1.390872,-44.69327,11.71758,0.5466815,-3.574893,-9.525058,-0.002390566,0.02797646,9.55944,-7.329237,0.4957456,2.746305,0.2406686,-0.6664661,-12.34584,-2.904183,16.30765,-2.215053,-2.209126,3.854651,1.79918,-3.817044,-3.911614,0.3911712,-19.13678,-3.531416,-4.613587,1.455636,-0.5169988,21.72491,-2.799654,-7.389978,-4.539974,-3.36319,6.522537,4.030704,-1.859622,-1.200078,10.66882,-18.50022,1.964334
-10.92989,-0.1748392,-0.7024865,6.81863,-0.9713622,-2.666163,-2.019939,-0.000157094,0,6.603697,-1.390627,-44.70615,11.71364,0.5482866,-3.574893,-9.525512,-0.002445208,0.02797646,9.565443,-7.333984,0.5055169,2.74381,0.2382711,-0.6749268,-12.35106,-2.90378,16.30625,-2.220084,-2.220525,3.853518,1.799724,-3.814797,-3.953888,0.3956476,-19.13243,-3.527089,-4.637218,1.457658,-0.5035778,21.71865,-2.801047,-7.386977,-4.540621,-3.368774,6.529299,4.039779,-1.856719,-1.201382,10.66826,-18.51007,1.966525
-10.93187,-0.1740196,-0.7072059,6.815955,-0.9713827,-2.668218,-2.016448,-0.000191245,0,6.604766,-1.390695,-44.71131,11.71194,0.5488057,-3.573415,-9.524521,-0.002438378,0.01978234,9.568032,-7.336102,0.5105241,2.742026,0.2373149,-0.6789736,-12.35227,-2.903049,16.30654,-2.224576,-2.22352,3.852268,1.802223,-3.81395,-3.971925,0.4005627,-19.12488,-3.523979,-4.643804,1.45565,-0.4969283,21.71602,-2.802673,-7.385091,-4.541786,-3.371039,6.531594,4.043558,-1.856794,-1.201219,10.67251,-18.52011,1.968514
-10.93699,-0.1719773,-0.7165515,6.814746,-0.970686,-2.67247,-2.013631,-0.000170755,0,6.607349,-1.391849,-44.72174,11.70962,0.5486691,-3.57336,-9.521713,-0.002479359,0.01978234,9.574235,-7.338123,0.5252593,2.737739,0.2369393,-0.6858553,-12.35403,-2.900413,16.30565,-2.230638,-2.226511,3.849433,1.805044,-3.811246,-3.988063,0.409739,-19.10303,-3.517751,-4.646797,1.448225,-0.4889896,21.71362,-2.80662,-7.381637,-4.546183,-3.374929,6.534306,4.049317,-1.85803,-1.197956,10.68329,-18.54439,1.972289
-10.94258,-0.171711,-0.7276617,6.796071,-0.9711368,-2.680441,-1.974173,-0.000184415,0,6.595793,-1.381829,-44.73093,11.70779,0.5505679,-3.571222,-9.518658,-0.00252717,0.02797646,9.579613,-7.341716,0.5392296,2.729719,0.2372944,-0.6960504,-12.35504,-2.90018,16.30214,-2.230463,-2.226686,3.847528,1.805044,-3.813035,-3.999782,0.4261257,-19.06701,-3.507159,-4.636247,1.436689,-0.4813265,21.71135,-2.80787,-7.376079,-4.547174,-3.378987,6.541641,4.05473,-1.859376,-1.200567,10.70028,-18.57469,1.977541
